Year,Month,Day,Country,Region,city,latitude,longitude,AttackType,Killed,Wounded,Target,Group,Target_type,Weapon_type,casualities
2017,2,12,Iraq,Middle East & North Africa,Saff at Tut,36.045,43.311667,Armed Assault,1.0,0.0,Former Islamic State in Iraq and the Levant (ISIL) Member,Unknown,Private Citizens & Property,Firearms,1.0
2017,2,8,Iraq,Middle East & North Africa,Basra,30.510053999999997,47.778095,Assassination,1.0,1.0,Secretary-General: Bassem Al-Moussawi,Unknown,Military,Firearms,2.0
2017,2,12,Iraq,Middle East & North Africa,Sheikh Muhammad,36.423756,42.983494,Hostage Taking (Kidnapping),5.0,0.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Firearms,5.0
2017,2,12,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,1.0,4.0,Market,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,5.0
2017,2,12,Iraq,Middle East & North Africa,Ayn Talawi,36.3825,42.216667,Bombing/Explosion,17.0,0.0,Positions,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,17.0
2017,2,12,Iraq,Middle East & North Africa,Ayn al-Hisyan,36.318344,42.21035,Bombing/Explosion,17.0,0.0,Positions,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,17.0
2017,2,12,Iraq,Middle East & North Africa,Ash Shariah,36.349444,42.265556,Bombing/Explosion,16.0,0.0,Positions,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,16.0
2017,2,12,Pakistan,South Asia,Zarmilana,32.066876,69.353311,Bombing/Explosion,3.0,0.0,Personnel,Tehrik-i-Taliban Pakistan (TTP),Military,Explosives,3.0
2017,2,12,Pakistan,South Asia,Karachi,24.891115,67.143311,Armed Assault,1.0,0.0,News Van,Tehrik-i-Taliban Pakistan (TTP),Journalists & Media,Firearms,1.0
2017,2,12,Somalia,Sub-Saharan Africa,Tihsile,1.8766459999999998,44.247901,Armed Assault,2.0,3.0,Base,Al-Shabaab,Military,Firearms,5.0
2017,2,12,Somalia,Sub-Saharan Africa,War Maxan,2.398135,45.018703,Armed Assault,2.0,3.0,Base,Al-Shabaab,Military,Firearms,5.0
2017,2,12,Somalia,Sub-Saharan Africa,War Maxan,2.398135,45.018703,Bombing/Explosion,2.0,2.0,Convoy,Al-Shabaab,Military,Explosives,4.0
2017,2,12,Iraq,Middle East & North Africa,Abu Ghraib,33.31065,44.038208000000004,Bombing/Explosion,1.0,3.0,Sheep Market,Unknown,Private Citizens & Property,Explosives,4.0
2017,2,12,Iraq,Middle East & North Africa,Nahrawan,33.375759,44.702866,Bombing/Explosion,0.0,3.0,Market,Unknown,Private Citizens & Property,Explosives,3.0
2017,2,12,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,2.0,,Area,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,
2017,2,12,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,1.0,,Area,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,
2017,2,12,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,1.0,,Area,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,
2017,2,12,Iraq,Middle East & North Africa,Al-Arbaj,36.158056,43.259444,Bombing/Explosion,3.0,3.0,Headquarters,Islamic State of Iraq and the Levant (ISIL),Police,Explosives,6.0
2017,2,12,Iraq,Middle East & North Africa,Al-Arbaj,36.158056,43.259444,Unknown,4.0,3.0,Officer,Islamic State of Iraq and the Levant (ISIL),Police,Unknown,7.0
2017,2,12,Iraq,Middle East & North Africa,Haqlaniyah,34.085258,42.360344,Bombing/Explosion,0.0,7.0,Area,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,7.0
2017,2,12,India,South Asia,Basaguda,18.792596,80.813556,Bombing/Explosion,1.0,,Patrol,Maoists,Military,Explosives,
2017,2,12,Pakistan,South Asia,Damadola,34.789406,71.46608,Bombing/Explosion,0.0,5.0,Unknown,Unknown,Unknown,Explosives,5.0
2017,2,12,Afghanistan,South Asia,Kandahar,31.631083,65.742226,Assassination,1.0,0.0,Deputy Police Chief: Mohammad Yaqob,Taliban,Police,Firearms,1.0
2017,2,11,Afghanistan,South Asia,Kunduz,36.705776,68.87706,Bombing/Explosion,0.0,0.0,Unknown,Taliban,Unknown,Explosives,0.0
2017,2,12,Syria,Middle East & North Africa,Daraa,32.622334,36.103756,Bombing/Explosion,8.0,1.0,Neighborhood,Hay'at Tahrir al-Sham,Private Citizens & Property,Explosives,9.0
2017,2,12,Syria,Middle East & North Africa,Daraa,32.622334,36.103756,Bombing/Explosion,8.0,1.0,Residential Area,Hay'at Tahrir al-Sham,Private Citizens & Property,Explosives,9.0
2017,2,12,Syria,Middle East & North Africa,Daraa,32.622334,36.103756,Bombing/Explosion,7.0,1.0,Square,Hay'at Tahrir al-Sham,Private Citizens & Property,Explosives,8.0
2017,2,12,India,South Asia,Kulhiamunda,21.051944,83.381111,Facility/Infrastructure Attack,0.0,0.0,Construction Camp,Communist Party of India - Maoist (CPI-Maoist),Business,Firearms,0.0
2017,2,12,India,South Asia,Bhelwaghati,24.602707000000002,86.221308,Assassination,2.0,2.0,Residence of Village Head: Prabhawati Devi,Communist Party of India - Maoist (CPI-Maoist),Government (General),Firearms,4.0
2017,2,12,Nigeria,Sub-Saharan Africa,Okene,7.55,6.233333,Hostage Taking (Kidnapping),,,Former Director: Mike Ejiofor,Fulani extremists,Government (General),Firearms,
2017,2,12,India,South Asia,Kathupani,23.04413,84.53794599999999,Facility/Infrastructure Attack,0.0,0.0,Mining Equipment,Tritiya Prastuti Committee (TPC),Business,Incendiary,0.0
2017,2,12,India,South Asia,Barisa Tongri,23.04413,84.53794599999999,Facility/Infrastructure Attack,0.0,0.0,Stone Crusher,Unknown,Business,Unknown,0.0
2017,2,12,Afghanistan,South Asia,Gurbuz district,33.228035,69.957803,Armed Assault,,,Patrol,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,
2017,2,12,Syria,Middle East & North Africa,Bab,36.366199,37.512276,Unknown,1.0,2.0,Soldiers,Islamic State of Iraq and the Levant (ISIL),Military,Unknown,3.0
2017,2,12,United Kingdom,Western Europe,Salford,53.494836,-2.263143,Facility/Infrastructure Attack,0.0,0.0,Church,Unknown,Religious Figures/Institutions,Incendiary,0.0
2017,2,13,Pakistan,South Asia,Lahore,31.505470000000003,74.34288000000001,Bombing/Explosion,16.0,56.0,Protesters,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,Explosives,72.0
2017,2,13,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,4.0,5.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,9.0
2017,2,13,Afghanistan,South Asia,Nawai Kalay,30.956481,66.168925,Assassination,1.0,0.0,Tribal Elder: Haji Zainullah,Taliban,Private Citizens & Property,Firearms,1.0
2017,2,12,Saudi Arabia,Middle East & North Africa,Ardah,17.15,42.5,Bombing/Explosion,1.0,0.0,Civilian,Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives,1.0
2017,2,13,Pakistan,South Asia,Quetta,30.200819,66.994354,Bombing/Explosion,2.0,5.0,"Officers: Commander Abdur Razzaq, Head Constable Abdul Majeed",Lashkar-e-Jhangvi,Police,Explosives,7.0
2017,2,13,Iraq,Middle East & North Africa,Hammam al-Alil,36.158558,43.2551,Unknown,,0.0,Village,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Unknown,
2017,2,13,Iraq,Middle East & North Africa,Albu Sayf,36.273106,43.159374,Unknown,13.0,0.0,Positions,Islamic State of Iraq and the Levant (ISIL),Military,Unknown,13.0
2017,2,13,Iraq,Middle East & North Africa,Abu Ghraib,33.31065,44.038208000000004,Bombing/Explosion,0.0,3.0,Patrol,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,3.0
2017,2,12,Afghanistan,South Asia,Unknown,36.896969,65.66585699999999,Bombing/Explosion,1.0,1.0,Brother of District Police Chief,Unknown,Police,Explosives,2.0
2017,2,12,Pakistan,South Asia,Khaista,34.394321999999995,72.615117,Bombing/Explosion,2.0,2.0,Civilians,Unknown,Private Citizens & Property,Explosives,4.0
2017,2,13,Malaysia,Southeast Asia,Petaling Jaya,3.1072,101.603592,Hostage Taking (Kidnapping),,,Pastor: Raymond Koh Keng Joo,Unknown,Religious Figures/Institutions,Unknown,
2017,2,13,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,0.0,4.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,4.0
2017,2,13,Somalia,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,Bombing/Explosion,1.0,2.0,Checkpoint,Al-Shabaab,Police,Explosives,3.0
2017,2,13,Nigeria,Sub-Saharan Africa,Mifa,10.869205000000001,12.847621,Armed Assault,2.0,1.0,Islamic Scholar,Boko Haram,Religious Figures/Institutions,Firearms,3.0
2017,2,13,Somalia,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,Assassination,1.0,0.0,Electoral Delegate: Bashiir Mohamed Ali,Al-Shabaab,Government (General),Firearms,1.0
2017,2,13,Somalia,Sub-Saharan Africa,Qalimow,2.5910189999999997,45.370174,Armed Assault,3.0,3.0,Base,Al-Shabaab,Military,Explosives,6.0
2017,2,13,Bangladesh,South Asia,Lama,21.773858999999998,92.19651800000001,Armed Assault,1.0,2.0,Patrol,Parbatya Chattagram Jana Sanghati Samity (PCJSS) - Bangladesh,Military,Firearms,3.0
2017,2,13,Afghanistan,South Asia,Unknown,34.014552,69.192392,Bombing/Explosion,3.0,0.0,Unknown,Taliban,Unknown,Explosives,3.0
2017,2,13,Sudan,Sub-Saharan Africa,Tabit,13.314836999999999,25.088934,Hostage Taking (Kidnapping),,,"Civilians: Abdelrazag Yousef, Abdallah Kharif, Adam Harou",Unknown,Private Citizens & Property,Firearms,
2017,2,13,Nigeria,Sub-Saharan Africa,Apiawe,9.099939,7.278099,Facility/Infrastructure Attack,0.0,0.0,Church,Unknown,Religious Figures/Institutions,Incendiary,0.0
2017,2,13,Central African Republic,Sub-Saharan Africa,Kaga-Bandoro,6.997777,19.180971,Armed Assault,0.0,0.0,Town,Unknown,Private Citizens & Property,Firearms,0.0
2017,2,13,Nepal,South Asia,Kathmandu,27.708754,85.329498,Facility/Infrastructure Attack,0.0,0.0,Rector: Sudha Tripathi,All Nepal National Free Student Union-Revolutionary,Educational Institution,Incendiary,0.0
2017,2,13,Pakistan,South Asia,Sheikhan,33.697271,71.144852,Armed Assault,3.0,1.0,"Vehicle of Tribal Elders: Wakil Khan, Mohammad Afzal, Mohammad Javed",Khorasan Chapter of the Islamic State,Private Citizens & Property,Firearms,4.0
2017,2,13,Egypt,Middle East & North Africa,Arish,31.126646,33.800865,Armed Assault,0.0,1.0,Civilian,Unknown,Private Citizens & Property,Firearms,1.0
2017,2,13,Libya,Middle East & North Africa,Wasita,32.831711999999996,21.687634,Assassination,0.0,0.0,Colonel: Faraj al-Baraasi,Muslim extremists,Military,Firearms,0.0
2017,2,13,Iraq,Middle East & North Africa,Kanaan,33.693409,44.796085,Assassination,1.0,0.0,Judge,Unknown,Government (General),Firearms,1.0
2017,2,14,Libya,Middle East & North Africa,Wasita,32.831711999999996,21.687634,Assassination,1.0,2.0,Colonel: Faraj al-Baraasi,Muslim extremists,Military,Firearms,3.0
2017,2,14,Thailand,Southeast Asia,Bue Re,6.7157789999999995,101.56858000000001,Bombing/Explosion,0.0,1.0,Patrol,Barisan Revolusi Nasional (BRN),Military,Explosives,1.0
2017,2,14,Colombia,South America,Susumuco,4.199835,-73.745036,Bombing/Explosion,0.0,2.0,Patrol,National Liberation Army of Colombia (ELN),Military,Explosives,2.0
2017,2,14,Yemen,Middle East & North Africa,Mukha,13.319617000000001,43.25563,Bombing/Explosion,0.0,0.0,Posts,Houthi extremists (Ansar Allah),Military,Explosives,0.0
2017,2,12,Pakistan,South Asia,Karachi,24.891115,67.143311,Bombing/Explosion,0.0,0.0,Vehicle,Tehrik-i-Taliban Pakistan (TTP),Police,Explosives,0.0
2017,2,14,Bahrain,Middle East & North Africa,Sitra,26.169081,50.614277,Bombing/Explosion,0.0,2.0,Civilians,Unknown,Private Citizens & Property,Explosives,2.0
2017,2,14,Yemen,Middle East & North Africa,Hudaydah,14.781294,42.972851,Hostage Taking (Kidnapping),,,Aid Workers,Houthi extremists (Ansar Allah),NGO,Unknown,
2017,2,14,Philippines,Southeast Asia,La Paz,7.476866,122.86185800000001,Assassination,0.0,0.0,Residence of Municipal Councilor: Salim Laja,Unknown,Government (General),Firearms,0.0
2017,2,14,India,South Asia,Sangkini Dapgre,25.318661,90.440804,Hostage Taking (Kidnapping),0.0,0.0,"Quarry Workers: Shyama Rabha, Manoj Das, Dipak Baiswa",Achik Songna An'pachakgipa Kotok (ASAK),Business,Firearms,0.0
2017,2,14,Philippines,Southeast Asia,Buenavista,7.237075999999999,122.25479299999999,Armed Assault,0.0,8.0,Passenger Bus,Abu Sayyaf Group (ASG),Transportation,Firearms,8.0
2017,2,14,Somalia,Sub-Saharan Africa,Ceel Cabdi,4.483333,47.95,Armed Assault,1.0,3.0,Vehicles,Al-Shabaab,Military,Firearms,4.0
2017,2,14,India,South Asia,Rajkot,22.251517,70.793971,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,2,14,India,South Asia,Totagali,33.571775,74.241036,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,2,14,Yemen,Middle East & North Africa,Radaa,14.413989,44.837418,Bombing/Explosion,4.0,8.0,Members,Al Bayda Province of the Islamic State,Terrorists/Non-State Militia,Explosives,12.0
2017,2,14,China,East Asia,Pishan,37.621435,78.283649,Armed Assault,8.0,5.0,Civilians,Uighur Separatists,Private Citizens & Property,Melee,13.0
2017,2,14,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,2.0,7.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,9.0
2017,2,14,Philippines,Southeast Asia,Lupon,7.106,126.176643,Hostage Taking (Kidnapping),0.0,0.0,"72nd Infantry Battalion Soldiers: Rene Doller, Carl Mark Nucos",New People's Army (NPA),Military,Unknown,0.0
2017,2,14,Philippines,Southeast Asia,Malimono,9.617466,125.40208999999999,Armed Assault,0.0,0.0,Relief Convoy,New People's Army (NPA),Government (General),Firearms,0.0
2017,2,14,India,South Asia,Bhiwandi,19.281254999999998,73.048291,Assassination,1.0,0.0,Corporator: Manoj Mhatre,Unknown,Government (General),Firearms,1.0
2017,2,14,Democratic Republic of the Congo,Sub-Saharan Africa,Walungu district,-2.708121,28.646897999999997,Armed Assault,9.0,0.0,Civilians,Raia Mutomboki Militia,Private Citizens & Property,Firearms,9.0
2017,2,14,Democratic Republic of the Congo,Sub-Saharan Africa,Kaswara,1.214835,30.084139,Armed Assault,3.0,1.0,Soldiers,Patriotic Resistance Front in Ituri (FRPI),Military,Firearms,4.0
2017,2,14,Afghanistan,South Asia,Khanabad district,36.68253,69.115468,Hostage Taking (Barricade Incident),0.0,0.0,Passenger Bus,Taliban,Transportation,Unknown,0.0
2017,2,11,Syria,Middle East & North Africa,Khanasser,35.781292,37.499214,Unknown,26.0,0.0,Soldiers,Islamic State of Iraq and the Levant (ISIL),Military,Unknown,26.0
2017,2,11,Syria,Middle East & North Africa,Unknown,36.202104999999996,37.13426,Unknown,25.0,0.0,Soldiers,Islamic State of Iraq and the Levant (ISIL),Military,Unknown,25.0
2017,2,14,India,South Asia,Khoupum,24.64955,93.479288,Hostage Taking (Kidnapping),0.0,0.0,Workers,Zeliangrong United Front,Private Citizens & Property,Unknown,0.0
2017,2,14,Greece,Western Europe,Athens,37.99749,23.762728,Bombing/Explosion,0.0,0.0,Post Office,Unknown,Government (General),Explosives,0.0
2017,2,14,Dominican Republic,Central America & Caribbean,San Pedro de Macoris,18.454394,-69.30168499999999,Assassination,2.0,1.0,"Journalists: Luis Manuel Medina, Leonidas Martinez, Dayana Garcia",Unknown,Journalists & Media,Firearms,3.0
2017,2,14,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,3.0,Shops,Unknown,Business,Explosives,3.0
2017,2,14,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,1.0,Civilian,Unknown,Private Citizens & Property,Explosives,1.0
2017,2,15,Pakistan,South Asia,Ghalanai,34.320023,71.399002,Bombing/Explosion,7.0,7.0,Compound,Tehrik-i-Taliban Pakistan (TTP),Government (General),Explosives,14.0
2017,2,15,Pakistan,South Asia,Hayatabad,33.976307,71.437157,Bombing/Explosion,2.0,15.0,Court Van,Tehrik-i-Taliban Pakistan (TTP),Government (General),Explosives,17.0
2017,2,15,Pakistan,South Asia,Musa Kor,34.621389,71.425833,Bombing/Explosion,1.0,0.0,Unknown,Tehrik-i-Taliban Pakistan (TTP),Unknown,Explosives,1.0
2017,2,15,Afghanistan,South Asia,Chaar Say,35.997684,65.362643,Hostage Taking (Kidnapping),,,Farmers,Taliban,Private Citizens & Property,Firearms,
2017,2,15,Afghanistan,South Asia,Chaar Band,35.997684,65.362643,Hostage Taking (Kidnapping),,,Farmers,Taliban,Private Citizens & Property,Firearms,
2017,2,15,Afghanistan,South Asia,Chel Tapey,35.997684,65.362643,Hostage Taking (Kidnapping),,,Farmers,Taliban,Private Citizens & Property,Firearms,
2017,2,15,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,10.0,30.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,40.0
2017,2,15,Iraq,Middle East & North Africa,Yusufiyah,33.07835,44.254719,Bombing/Explosion,0.0,4.0,Fish Market,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,4.0
2017,2,15,Iraq,Middle East & North Africa,Hajaf,35.881389,42.469444,Bombing/Explosion,40.0,0.0,Forces,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,40.0
2017,2,15,Iraq,Middle East & North Africa,Hawijah district,35.324825,43.766921999999994,Unknown,8.0,0.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Unknown,8.0
2017,2,14,Iraq,Middle East & North Africa,Hit district,33.426248,42.977081,Armed Assault,1.0,3.0,Checkpoint,Islamic State of Iraq and the Levant (ISIL),Military,Firearms,4.0
2017,2,15,Afghanistan,South Asia,Mihtarlam,34.674865999999994,70.21344,Bombing/Explosion,2.0,2.0,House,Unknown,Private Citizens & Property,Explosives,4.0
2017,2,15,Afghanistan,South Asia,Alishing district,34.809055,70.097949,Unknown,3.0,7.0,Convoy,Taliban,Military,Unknown,10.0
2017,2,15,Iraq,Middle East & North Africa,Rahaliyah,32.765833,43.390833,Hostage Taking (Kidnapping),,,Shia Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Unknown,
2017,2,15,Saudi Arabia,Middle East & North Africa,Khamis Mushayt,18.314753,42.725163,Bombing/Explosion,0.0,0.0,Airport,Houthi extremists (Ansar Allah),Airports & Aircraft,Explosives,0.0
2017,2,15,Pakistan,South Asia,Garhi Dupatta,34.226444,73.61568299999999,Assassination,1.0,1.0,General Secretary: Allama Tasawur Hussain Jawadi,Unknown,Private Citizens & Property,Firearms,2.0
2017,2,15,India,South Asia,Mardapal,19.377765,81.543187,Armed Assault,5.0,,Officers,Maoists,Police,Firearms,
2017,2,15,United Kingdom,Western Europe,Belfast,54.607712,-5.95621,Armed Assault,0.0,1.0,Civilian,Dissident Republicans,Private Citizens & Property,Firearms,1.0
2017,2,15,Pakistan,South Asia,Azakhel Bala,33.993871999999996,71.860098,Armed Assault,1.0,0.0,Official: Waheed Ullah,Tehrik-i-Taliban Pakistan (TTP),Government (General),Firearms,1.0
2017,2,15,Iraq,Middle East & North Africa,Radhwaniyah,33.185299,44.26778,Bombing/Explosion,2.0,6.0,Civilians,Unknown,Private Citizens & Property,Explosives,8.0
2017,2,15,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,4.0,Patrol,Unknown,Police,Explosives,4.0
2017,2,15,Somalia,Sub-Saharan Africa,Wanlaweyne,2.619745,44.893681,Bombing/Explosion,2.0,4.0,Checkpoint,Al-Shabaab,Military,Explosives,6.0
2017,2,15,Nigeria,Sub-Saharan Africa,Gwoza,11.083983,13.693092000000002,Armed Assault,0.0,1.0,Helicopter,Boko Haram,Military,Firearms,1.0
2017,2,15,Somalia,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,Assassination,1.0,0.0,Clan Elder: Muse Mohamed Rooble,Al-Shabaab,Private Citizens & Property,Firearms,1.0
2017,2,16,Thailand,Southeast Asia,Pawang Nok,6.242799,101.297732,Facility/Infrastructure Attack,0.0,0.0,Rubber Wood Processing Facility,Barisan Revolusi Nasional (BRN),Business,Incendiary,0.0
2017,2,15,Ecuador,South America,Quito,-0.21118800000000001,-78.52262900000001,Assassination,0.0,0.0,President: Gabriela Rivadeneira,Unknown,Government (General),Explosives,0.0
2017,2,15,Afghanistan,South Asia,Shawak district,33.450916,69.37732199999999,Assassination,1.0,1.0,Vehicle of District Police Chief,Unknown,Police,Explosives,2.0
